192.168.20.1,GET,TCP_MISS_ABORTED/200,https://cdn.detik.net.id/detik2/images/logodetikcom.png?
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://images.detik.com/community/forum/wp/images/slide_terpopuler/slide_terpopuler-1497584442-cosplayer-wonder-woman.jpg
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://cdn.detik.net.id/news/images/foot_tw.png
192.168.20.1,GET,TCP_MISS/200,http://images.detik.com/visual/2017/06/15/9b50edac-b5a2-43e8-98be-e909a64a569d_169.jpg?
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://images.detik.com/community/media/visual/2017/06/16/7414ee1f-57d9-4e8a-a9e3-5f5d956b2ee5.jpg?
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://cdn.detik.net.id/img-assets-slot/buttonclose_v1/btn_close.gif
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://www.detik.com/images/logo_detik_footer.png
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://images.detik.com/visual/2016/07/25/b4cb1e63-449d-4a66-8ad8-dfdea264864f_169.jpg?
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://cdn.detik.net.id/news/images/foot_fb.png
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://b.scorecardresearch.com/b?
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://cdn.detik.net.id/news/images/foot_insta.png
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://images.detik.com/community/forum/wp/images/slide_terpopuler/slide_terpopuler-1497581833-white-wednesday.jpg
192.168.20.1,GET,TCP_MISS_ABORTED/000,http://cdn.detik.net.id/news/images/foot_gplus.png
192.168.20.1,GET,TCP_MISS/200,http://images.detik.com/visual/2017/06/16/b825ee96-0eaa-4817-8ca6-99586b3b6571_169.jpg?
192.168.20.1,GET,TCP_MISS/200,http://images.detik.com/visual/2017/04/27/2f643fac-3d1e-4965-b552-ec069d7e31b0_169.jpg?
192.168.20.1,GET,TCP_MISS/200,http://images.detik.com/visual/2016/07/25/b4cb1e63-449d-4a66-8ad8-dfdea264864f_169.jpg
192.168.20.1,GET,TCP_MISS/200,https://cdn.detik.net.id/detik2/images/ico_foto.png
192.168.20.1,GET,TCP_MISS/200,https://cdn.detik.net.id/detik2/images/arrow-right.png
192.168.20.1,GET,TCP_MISS_ABORTED/404,https://cdn.detik.net.id/detik2/images_ads/ramadan_bg.png
192.168.20.1,GET,TCP_MISS/200,https://cdn.detik.net.id/detik2/images/favicon.ico
192.168.20.1,GET,TCP_MISS/200,https://images.detik.com/community/media/visual/2016/02/11/b1bc30af-a190-4ea2-bb82-391c9dd01f01_169.jpg?
192.168.20.1,GET,TCP_MISS/400,https://push.detik.com/ws/wpnewsfeed_2
192.168.20.1,GET,TCP_MISS/200,https://cdn.detik.net.id/detik2/images/bg_lifestyle.jpg
192.168.20.1,GET,TCP_MISS/200,https://cdn.detik.net.id/detik2/images/ico_video.png
192.168.20.1,GET,TCP_MISS/200,https://connect.facebook.net/en_US/sdk.js
192.168.20.1,GET,TCP_MISS_ABORTED/200,https://www.youtube.com/sw.js
192.168.20.1,GET,TCP_MISS_ABORTED/200,https://www.youtube.com/
192.168.20.1,GET,TCP_MISS/200,https://i.ytimg.com/vi/EMZOtHIL7QM/hqdefault.jpg?
192.168.20.1,GET,TCP_MISS/200,https://i.ytimg.com/vi/xPIDkjhs370/hqdefault.jpg?
192.168.20.1,GET,NONE/403,https://pubads.g.doubleclick.net/gampad/ads?
192.168.20.1,GET,TCP_MISS/200,https://i.ytimg.com/vi/RtU_mdL2vBM/mqdefault_live.jpg
192.168.20.1,GET,TCP_MISS/200,https://i.ytimg.com/vi/-3frA_rj918/hqdefault.jpg?
192.168.20.1,GET,NONE/403,https://pubads.g.doubleclick.net/gampad/ads?
192.168.20.1,GET,TCP_MISS/200,https://i.ytimg.com/vi/RU3srXqYAO0/mqdefault_live.jpg
192.168.20.1,GET,TCP_MISS/200,https://i.ytimg.com/vi/y9eWoBKsVJ4/hqdefault.jpg?
192.168.20.1,GET,TCP_MISS/200,https://i.ytimg.com/vi/DrQRS40OKNE/hqdefault.jpg?
